,t_ts,tau_fb_ts_1,tau_fb_ts_2,tau_ts_1,tau_ts_2,th_d_ts_1,th_d_ts_2,th_dd_ts_1,th_dd_ts_2,th_ts_1,th_ts_2,ref_th_d_1,ref_th_d_2,ref_th_1,ref_th_2,th_ts_2_rel,th_d_ts_2_rel
172,1.71,38.67781419637426,-0.011156530422917754,-175.75056768092594,28.588430712326833,1.6063144371502291,1.3752728617220704,1.5512300726135717,4.017213014875279,3.0279705486391157,0.23811863686747403,1.6453370654323738,1.4111981278080425,3.0453583243231956,0.255655702396151,-2.789851911771642,-0.23104157542815873
173,1.72,39.21669758472215,-0.16406528243693153,-175.57869206074696,28.3358685205242,1.6219110001961803,1.415832526830399,1.5593989505089545,4.00915770001673,3.0441115376395524,0.2520735166362823,1.6587299129862092,1.4487159179461306,3.061878940792412,0.26995566323163844,-2.79203802100327,-0.20607847336578122
174,1.73,39.663169100550654,-0.3348183417362094,-175.4460075827008,28.056774554431403,1.6375817173739822,1.4563164299916949,1.5631020259609756,3.9897268664328096,3.060408875667109,0.26643360615902256,1.6717568641862472,1.48570677469737,3.078531702876771,0.28462826430314614,-2.793975269508086,-0.1812652873822873
175,1.74,40.007239879235776,-0.5227361341068937,-175.36078395350265,27.751365043521613,1.6532817772244313,1.4966110289028134,1.562022213056426,3.9585580664834077,3.076863080462296,0.2811975797540987,1.6843623255499602,1.5220545612404377,3.0953126729856373,0.2996676550097819,-2.795665500708197,-0.15667074832161787
176,1.75,40.23917578358596,-0.7268983968816478,-175.33101922440733,27.420100385589116,1.6689632016919889,1.5365991219772044,1.55586779829713,3.915391463050763,3.093474205810718,0.29636295808059815,1.696491822863299,1.5576444773935763,3.1122173626439453,0.31506682900313177,-2.7971112477301197,-0.13236407971478448
177,1.76,40.349626847880124,-0.9461459669652728,-175.3643197630036,27.06368694153168,1.6845751003242468,1.5761608680979549,1.5443770627716353,3.860076637714347,3.1102418111472776,0.31192607665485383,1.7080926527394722,1.5923643315638165,3.1292407469504564,0.33081764392201807,-2.798315734492424,-0.10841423222629198
178,1.77,40.329757696478865,-1.1790888020077883,-175.4677802452793,26.68307277904576,1.7000639706329912,1.615174874366547,1.5273225153244134,3.792577016036599,3.127164933933285,0.32788206490461974,1.719114516707945,1.6261057865570072,3.1463772854777767,0.3469108537423322,-2.7992828690286653,-0.08488909626644414
179,1.78,40.171376339391806,-1.4241203296349925,-175.64786619952477,26.27943722234899,1.715374040729182,1.6535193281693517,1.504514634398584,3.712971725161977,-3.1389432419309413,0.3442248363221693,1.7295101219111542,1.6587655482219932,3.163620949359242,0.3633361533244157,-2.8000172289264755,-0.06185471255983033
180,1.79,39.86705873164471,-1.6794379451792407,-175.91030162759597,25.85417433392264,1.7304476493258547,1.6910731480532362,1.4758050342885984,3.621454808174512,-3.1217141781822666,0.36094709003167075,1.7392357335249993,1.6902464677816826,3.1809652541531848,0.3800822344384813,-2.8005240389656487,-0.039374501272618545
181,1.8,39.41026656035027,-1.9430692019390294,-176.25996413115402,25.408870726422876,1.7452256573650982,1.7277171271585063,1.4410889931838688,3.518331835001568,-3.1043358421085765,0.3780403238273684,1.7482516657054024,1.7204585318534815,3.1984032979341697,0.39713685227182527,-2.8008091412436413,-0.01750853020659182
182,1.81,38.79545588758286,-2.212902978125597,-176.70078978682142,24.94527836005181,1.7596478849033381,1.7633350433616002,1.4003073041623197,3.4040140633106133,-3.0868114904241524,0.3954948584785966,1.756522700095871,1.7493197183881053,3.2159278039395987,0.4144869011819998,-2.8008789582768374,0.003687158458262063
183,1.82,38.018174517630634,-2.486724679069807,-177.23568975614944,24.46528320519063,1.77365356650413,1.7978147118137657,1.3534474346016276,3.2790104070236263,-3.0691449845815773,0.41329987284684444,1.7640184235739274,1.7767567017965538,3.2335311670033344,0.43211849826698545,-2.8007404497511645,0.024161145309635756
184,1.83,37.07514625970412,-2.762254356822358,-177.86648029861982,23.970870827160297,1.7871818182445054,1.8310489581300669,1.3005440027735065,3.1439175579255787,-3.051340794292089,0.4314434491298113,1.770713479808941,1.8027053960830504,3.2512055029391274,0.45001707318360307,-2.8004010637576857,0.04386713988556146
185,1.84,35.9643406045216,-3.0371865134063647,-178.59382749620153,23.46409006812616,1.8001721095292758,1.862936493922056,1.241678601254602,2.999408671750999,-3.033403996351897,0.4499126273471583,1.7765877321834227,1.827111330532657,3.268942699997243,0.4681674625621861,-2.799868683480531,0.06276438439278031
186,1.85,34.685026707394464,-3.309230304727784,-179.41720761452513,22.94701605422514,1.8125647332031154,1.8933826804582035,1.1769790141348595,2.8462210705890234,-3.0153402687589645,0.46869346802008577,1.7816263385322866,1.8499298581008135,3.2867344715078604,0.48655400733928866,-2.799151570400536,0.08081794725508806
187,1.86,33.23781095365932,-3.5761488809230135,-180.3348836365729,22.42171374236969,1.8243012679174908,1.9223001707248963,1.1066178880631858,2.6851434268511163,-2.9971558801675355,0.4877711218772043,1.7858197408356804,1.8711262018366197,3.304572408842971,0.5051606513579863,-2.7982583051348464,0.09799890280740553
188,1.87,31.624657758696316,-3.8357966811487065,-181.34389812585462,21.890203145204374,1.8353250273057855,1.9496094247781208,1.0308109256449483,2.517002881314799,-2.978857674785103,0.5071299053450389,1.7891635753434894,1.890675349213098,3.322448033871946,0.5239710396620638,-2.7971977270494444,0.11428439747233532
189,1.8800000000000001,29.848893610218518,-4.0861536384925845,-182.44008222148233,21.354427242084803,1.8455814911996602,1.9752390977618968,0.9498146736096321,2.3426525113309187,-2.9604530528675976,0.5267533805529044,1.7916585105290153,1.9085618079700577,3.34035285015063,0.5429686150283595,-2.795978873759084,0.12965760656223657
190,1.8900000000000001,27.91519468504804,-4.325355430976341,-183.6180802472618,20.816223411254658,1.855018714837406,1.9991263040888718,0.8639239779833597,2.1629595097679832,-2.9419499470126276,0.5466244385963143,1.7933100217166342,1.924779239901973,3.3582783921655213,0.5621367114326952,-2.7946109215706443,0.14410758925146583
191,1.9000000000000001,25.829558658056584,-4.551719124320108,-184.871389138907,20.27729901654299,1.8635877127303164,2.0212167648420833,0.773469174829141,1.9787943655858957,-2.92335679448752,0.5667253848559295,1.7941281121889503,1.939329990914581,3.376216272048163,0.5814586433191731,-2.7931031278361367,0.15762905211176692
192,1.9100000000000001,23.599261563842266,-4.763763775219632,-186.19241166105658,19.739211566652408,1.8712428145314792,2.0414648483248574,0.6788130789031759,1.7910212593672894,-2.904682505858835,0.5870380252540507,1.7941269910685602,1.9522245366588689,3.3941582232758183,0.6009177897316613,-2.7914647760667006,0.1702220337933782
193,1.92,21.232800770068792,-4.960225786799599,-187.57252220067647,19.20335364978773,1.8779419908679074,2.059833515780968,0.5803478246765761,1.6004898071179787,-2.8859364302135018,0.6075437524404644,1.7933247183289176,1.9634808632076166,3.4120961409780683,0.6204976725607665,-2.78970512452562,0.1818915249130606
194,1.93,18.739825276137157,-5.140069017391857,-189.00214378447234,18.670942644060354,1.8836471476351506,2.076294185606452,0.4784916055242503,1.4080282086283813,-2.8671283172793944,0.6282236310262299,1.7917428269763385,1.973123801680184,3.430022118571201,0.6401820283519157,-2.787833358873962,0.19264703797130123
195,1.94,16.131054664880896,-5.3024898294785405,-190.47083487193333,18.14301502503171,1.8883243877063474,2.090826529909006,0.3736853483043481,1.21443778707312,-2.8482682767659298,0.6490584811199187,1.789405931830242,1.9811843345795885,3.447928480539902,0.6599548733040907,-2.7858585492937378,0.2025021422026585
196,1.95,13.418188111263984,-5.446917420397335,-191.96738441929116,17.620424942983423,1.891944239376052,2.103418217115635,0.2663893526508399,1.0204888474329055,-2.8293667352538683,0.6700289595586498,1.7863413334854663,1.9876988900247228,3.4658078112758792,0.6798005612586286,-2.7837896123670682,0.21147397773958287
197,1.96,10.613804895865165,-5.573009895446579,-193.47991368742822,17.103846628763325,1.894481851150064,2.1140646135898584,0.15707991760153375,0.8269177350241953,-2.8104343909688674,0.6911156383595843,1.7825786250413358,1.9927086381799253,3.483652979964088,0.6997038346302902,-2.7816352778511346,0.21958276243979435
198,1.97,7.731257885850962,-5.680646626319175,-194.99598327466683,16.59378010937909,1.8959171527179772,2.1227684560245192,0.04624597290102336,0.6344249425956454,-2.791482166776077,0.7122990800411998,1.778149308094641,1.99625880213377,3.5014571615776013,0.719649868365503,-2.7794040603623094,0.22685130330654202
199,1.98,4.784561437463886,-5.769917484083487,-196.50270388777167,16.09055967216778,1.8962349821194096,2.129539504859663,-0.06561427139950311,0.4436740951246348,-2.7725211617338372,0.7335599095737415,1.7730864233765082,1.9983979933720286,3.519213854101626,0.7396243071248132,-2.7771042358720077,0.23330452274025326
200,1.99,1.7882751452215295,-5.8411095498426935,-197.98684941758444,15.59436450576956,1.8954251792534138,2.1343941872717194,-0.17799664568350482,0.2552916343932484,-2.753562601543738,0.7548788828122165,1.7674242003150655,1.9991775799198765,3.5369168921553764,0.7596132959774979,-2.774743822823632,0.23896900801830556
201,2.0,-1.24261518174138,-5.89469189204006,-199.4349709548813,15.105230963023523,1.893482645997792,2.137355236512462,-0.2903943014261757,0.06986702915473514,-2.7346177882322316,0.7762369513418957,1.7611977287648546,1.9986510932683184,3.554560457218131,0.7796035049672123,-2.772330567605459,0.24387259051466992
202,2.0100000000000002,-4.292817993664123,-5.9312989630942115,-200.83351046411065,14.62306592937162,1.8904073733139513,2.1384513326510595,-0.40230094124849536,-0.11204665101057963,-2.715698049395772,0.7976153237254276,1.754442655187471,1.9968736784017516,3.572139084693306,0.799582147959514,-2.7698719340583864,0.2480439593371082
203,2.02,-7.346856670031897,-5.95171311543321,-202.16891292425777,14.147660834656968,1.886204435823575,2.1377167481747095,-0.5132139870052917,-0.2899319413807751,-2.69681468733717,0.8189955231831635,1.7471949047139708,1.9939015896416463,3.5896476680628804,0.8195369962170842,-2.7673750966592525,0.25151231235113447
204,2.0300000000000002,-10.3891892069621,-5.956846673874461,-203.42773584464672,13.678705910545007,1.8808839544629694,2.1351910004957517,-0.6226376732615774,-0.4633060877421115,-2.6779789284153863,0.8403594417657877,1.7394904297774911,1.9897917336329176,3.6070814603949928,0.8394563871685112,-2.764846936998412,0.2543070460327823
205,2.04,-13.404325825783502,-5.947723933083648,-204.59675516659237,13.215804364790756,1.8744610279536105,2.13091851223627,-0.7300860520767255,-0.6317201475736234,-2.6592018729242963,0.8616893910928645,1.7313649853772182,1.9846012596297733,3.6244360734712178,0.8593292288437557,-2.7622940431624254,0.2564574842826597
206,2.05,-16.376943493193473,-5.925463380250351,-205.66306666779363,12.758486212528064,1.8669556339744062,2.1249482792345566,-0.8350858936956159,-0.7947581573028221,-2.640494445807816,0.882968149734985,1.722853930519578,1.978387196280766,3.641707474797915,0.8791450004459529,-2.759722711636785,0.2579926452601504
207,2.06,-19.291996432819737,-5.891260377490837,-206.61418209296846,12.306221570328638,1.85839250108117,2.1173335455423685,-0.9371794666966005,-0.9520364122545378,-2.621867348509171,0.9041790073131656,1.7139920549727,1.9712061333554942,3.658891982759429,0.8988937495173541,-2.7571389513572497,0.2589410444611986
208,2.07,-22.13482179960686,-5.846370479102125,-207.43811934058826,11.858433277699165,1.8488009525888491,2.1081314842456766,-1.0359271805590615,-1.1032028844525674,-2.60333101224077,0.9253058053796415,1.7048134301568887,1.9631139462801617,3.675986260160611,0.9185660861385627,-2.7545484895591748,0.2593305316568275
209,2.08,-24.89123978081842,-5.792093507039131,-208.12348614007323,11.414508761566289,1.8382147238074216,2.0974028827193094,-1.130910073534749,-1.2479367849871317,-2.58489555294812,0.946332975131367,1.6953512827661017,1.9541655609349031,3.692987306393123,0.9381531745766587,-2.751956779100099,0.25918815891188784
210,2.09,-27.547647479445846,-5.72975846493744,-208.659556755137,10.973811101077057,1.8266717541978843,2.085211830886787,-1.2217321291653713,-1.3859482626674537,-2.5665707282264636,0.9672455719933558,1.6856378895620197,1.944414755890669,3.709892448445193,0.9576467227709702,-2.7493690069597667,0.2585400766889028
211,2.1,-30.091106027334025,-5.660709337225045,-209.03634134687823,10.53568928215658,1.8142139561849284,2.07162541116554,-1.3080224058138241,-1.5169782194281922,-2.548365896432273,0.9880293070952731,1.675704491691912,1.9339139991056045,3.7266993309582976,0.9770389700159905,-2.7467901036520406,0.25741145498061146
212,2.11,-32.50942046455432,-5.586291794311471,-209.24464772287178,10.099487654781091,1.8008869625221093,2.05671338899682,-1.3894369650410687,-1.6407982150254579,-2.5302899782136192,1.008670575652479,1.6655812268430426,1.9227143160392783,3.743405905517643,0.9963226731709232,-2.744224753313488,0.25582642647471054
213,2.12,-34.791212008960585,-5.507840807519626,-209.27613528638136,9.664554620854592,1.7867398542490727,2.0405479031552636,-1.4656605865761234,-1.7572104290255475,-2.5123514206637276,1.0291564822532284,1.655297077550022,1.9108651861588233,3.760010419346331,1.0154910916948103,-2.74167740426263,0.2538080489061909
214,2.13,-36.92598242377654,-5.426669166548059,-209.12336108134068,9.230250588745136,1.7718248714043183,2.0232031553710628,-1.53640825982415,-1.866047646234712,-2.494558164281034,1.0494748630472768,1.6448798340080573,1.8984144648866568,3.776511403556477,1.0345379717763348,-2.7391522798512753,0.25137828396674444
215,2.14,-38.904170271783855,-5.344056886900295,-208.7798179043495,8.795955232898088,1.7561971087581605,2.0047550991509335,-1.6014264442875041,-1.9671732322412367,-2.4769176128969104,1.0696143048282765,1.6343560698065291,1.88540832816002,3.7929076610943655,1.05345752979848,-2.7366533894543994,0.24855799039277304
216,2.15,-40.717198921288826,-5.261241493560931,-208.2399645239079,8.361074094884984,1.7399141989068443,1.9852811280287803,-1.6604940938207113,-2.0604810681072223,-2.4594366067092133,1.0895641610028504,1.623751129077034,1.8718912369252192,3.809198254501219,1.0722444353506035,-2.7341845394675226,0.24536692912193603
217,2.16,-42.35751624142716,-5.1794091687791255,-207.4992481095794,7.925044557274791,1.7230359851189505,1.9648597637944756,-1.71342344220963,-2.145895416909892,-2.4421213985361208,1.1093145644431848,1.6130891236420886,1.8579059190636116,3.825382493596595,1.090893793974625,-2.7317493442002805,0.24182377867552507
218,2.17,-43.818625992122136,-5.099686755028188,-206.55411902963937,7.487341215005836,1.7056241863492634,1.9435703455267825,-1.7600605500754323,-2.223370699347012,-2.4249776333807236,1.1288564372267715,1.6023929388502909,1.8434933664327264,3.84145992317775,1.1094011298078992,-2.729351236572091,0.23794615917751916
219,2.18,-45.09511097708765,-5.0231346081408335,-205.4020382252648,7.047480661452158,1.6877420568336652,1.9214927204854957,-1.800285615498746,-2.292891160630253,-2.4080103313726506,1.1481814972764095,1.5916842468873456,1.8286928448983317,3.8574303108157078,1.1277623682631535,-2.726993478530526,0.2337506636518305
220,2.19,-46.18264808639032,-4.950740299236567,-204.04147741254195,6.605025699223311,1.669454042652782,1.8987069380938177,-1.8340130529681735,-2.354470415965132,-2.3912238741290484,1.1672822619249414,1.5809835264564975,1.8135419154251258,3.873293634817157,1.1459738188655626,-2.7246791711255964,0.22925289544103578
221,2.2,-47.07801540847633,-4.88341316681844,-202.47191240103717,6.159588979507871,1.6508254376037557,1.8752929483641587,-1.8611913472566823,-2.4081508668310865,-2.374621994553535,1.1861520484421915,1.570310087824699,1.798076464481873,3.889050072410766,1.1640321583486584,-2.72241126418386,0.22446751076040306
222,2.21,-47.779091639732286,-4.821979721795611,-200.6938098492702,5.710836069056038,1.6319220406510322,1.8513303061910709,-1.8818026905720893,-2.454002984763119,-2.3582077700687574,1.2047849715754104,1.559682102330106,1.7823307421973742,3.904699988207009,1.1819344140943313,-2.7201925655354184,0.21940826554003867
223,2.22,-48.28484806355815,-4.76717990822757,-198.70860780441433,5.258487940698631,1.612809817140855,1.8268978829582476,-1.8958624128508366,-2.4921244634159843,-2.3419836192558394,1.2231759381689606,1.5491166355414647,1.7663374068751734,3.9202439229719377,1.1996779479872215,-2.7180257497547866,0.2140880658173927
224,2.23,-48.59533340956486,-4.719664220507114,-196.5186903952419,4.802322882446176,1.5935545658627075,1.8020735868871351,-1.9034182162890037,-2.5226392429606728,-2.3259513018527107,1.241320638943309,1.538629683349144,1.750127574635122,3.9356825827477713,1.2172604407408736,-2.7159133663835666,0.20851902102442765
225,2.24,-48.71165193798137,-4.679991674394524,-194.12735706511037,4.342177820840147,1.5742215939270818,1.7769340935009477,-1.9045492262204253,-2.5456964136538995,-2.3101119220430073,1.259215537527481,1.5282362103512286,1.7337308730992205,3.9510168283463813,1.2346798767413794,-2.7138578476090984,0.20271249957386583
226,2.25,-48.635935124324405,-4.648628624256768,-191.5387867455782,3.877949056899432,1.5548754013050254,1.7515545874951948,-1.8993648712176485,-2.5614690074556603,-2.2944659349481706,1.276857856852423,1.5179501899751708,1.7171754981757883,3.966247665235746,1.2519345294441027,-2.7118615153789927,0.19667918619016933
227,2.2600000000000002,-48.371307345236936,-4.6259484126891515,-188.75799738163724,3.409592417094917,1.535579376743271,1.726008517201912,-1.888003605856104,-2.5701526880413295,-2.2790131562175704,1.2942455630251901,1.5077846458466406,1.70048827312142,3.981376233834229,1.2690229473502517,-2.7099265879368257,0.1904291404586409
228,2.27,-47.92184598812852,-4.612231831399183,-185.7908012267546,2.937122827313326,1.516395506631652,1.7003673627159541,-1.8706314899440544,-2.5719643503976988,-2.2637527745950146,1.3113773468151249,1.497751693981822,1.6836947091732997,3.9964038002229993,1.2859439405824937,-2.7080551857694473,0.18397185608430222
229,2.2800000000000002,-47.292536425436026,-4.607668364602602,-182.64375633063437,2.4606133239439734,1.497384098258805,1.6747004186243297,-1.847440638243256,-2.567140641670027,-2.2486833673249356,1.3282526028933246,1.4878625854384147,1.6668190671471275,4.011331747282952,1.3026965680721654,-2.706249336961326,0.1773163203655248
230,2.29,-46.4892223087354,-4.6123581779001555,-179.3241146447557,1.9801935233598247,1.478603518749522,1.6490745921479426,-1.8186475547603194,-2.5559364148506085,-2.233802918247923,1.3448714069754113,1.4781277491134142,1.649884419487194,4.026161566259101,1.3192801253651307,-2.7045109819562523,0.1704710733984207
231,2.3000000000000003,-45.51855164907366,-4.626314807823451,-175.8397671708641,1.4960475779961362,1.4601099508339985,1.6235542173748396,-1.7844913656552202,-2.5386231266708124,-2.219108838422995,1.3612344910251388,1.4685568344237112,1.6329127123375717,4.040894848752569,1.3356941330485537,-2.702841977731453,0.1634442665408411
232,2.31,-44.387919157780246,-4.649468499403597,-172.19918657579092,1.0084116545004456,1.441957166456799,1.5982008861372363,-1.7452319646591625,-2.515487190426956,-2.204597989103272,1.377343216682503,1.4591587536478885,1.6159248272756292,4.05553327913787,1.3519383257969912,-2.7012441013938115,0.15624371968043738
233,2.32,-43.10540532706324,-4.681670132382321,-168.41136769264529,0.5175709758552278,1.4241963190926008,1.5730732959652096,-1.701148084693932,-2.4868282938466786,-2.1902667068822828,1.3931995470850091,1.4499417237457617,1.5989406424138037,4.070078627401114,1.3680126420328569,-2.699719053212294,0.1488769768726088
234,2.33,-41.67971273159432,-4.722695670547417,-164.48576632327854,0.023856475443902347,1.4068757554973972,1.5482271154383953,-1.6525353090982828,-2.4529576912526934,-2.17611083082019,1.4088060172545032,1.4409133075057596,1.581979092632114,4.084532742393181,1.3839172141937461,-2.6982684591048933,0.14135135994099812
235,2.34,-40.1201000318915,-4.772251063836053,-160.43223675075666,-0.4723588839912747,1.3900408474885044,1.5237148671555023,-1.5997040355600878,-2.4141964784893903,-2.162125731352589,1.4241657032247146,1.4320804538999312,1.5650582287536006,4.09889754549048,1.3996523595969457,-2.696893872602283,0.13367401966699788
236,2.35,-38.4363141570488,-4.8299775293245695,-156.26096836278865,-0.9706640697041626,1.373733844214772,1.4995858284495944,-1.5429774055045729,-2.370873858305562,-2.148306340779267,1.4392821900864121,1.4234495375526641,1.5481952755186794,4.1131750246549,1.415218571889771,-2.6955967763139075,0.12585198423482247
237,2.36,-36.638521138903045,-4.89545713481776,-151.9824217782387,-1.4706141569344169,1.3579937452502162,1.4758859498947865,-1.4826892113109547,-2.323325403093767,-2.1346471851263393,1.4541595391279243,1.4150263972518928,1.5314066882518858,4.1273672288837115,1.430616513073209,-2.6943785829253226,0.11789220464457029
238,2.37,-34.73723606194734,-4.968218608110053,-147.60726485878618,-1.9717346646107003,1.3428561947201065,1.4526577915772891,-1.4191817933521829,-2.2718913213101266,-2.1211424171724502,1.4688022542489152,1.4068163734517833,1.5147082081478083,4.1414762630395785,1.4458470060853608,-2.6932406357582206,0.1098015968571826
239,2.38,-32.74325258340593,-5.047743295423701,-143.14630897662676,-2.473525987572488,1.3283533965484473,1.4299404770386808,-1.352803938445256,-2.216914733305982,-2.1077858504282636,1.4832152478246683,1.398824344733025,1.4981149161309173,4.155504283050391,1.4609110279306416,-2.6921842089266543,0.10158708049023346
240,2.39,-30.667572465853567,-5.133471194631389,-138.61044589668757,-2.9754678654367077,1.3145140507999302,1.4077696647416689,-1.2839087908952656,-2.1587399619346432,-2.0945709938581256,1.4974038061969663,1.3910547632021617,1.4816412852690772,4.169453491468422,1.4758097033403534,-2.6912105071244943,0.09325561394173865
241,2.4,-28.521335550995296,-5.224806991947495,-134.01058561849229,-3.477023830473244,1.3013633109779104,1.386177536856348,-1.2128517868929043,-2.0977108429445437,-2.081491087133645,1.5113735549658522,1.3835116888240415,1.4653012317408438,4.183326133378137,1.490544298950156,-2.690320665080089,0.08481422587843768
242,2.41,-26.31575058752813,-5.321126035288537,-129.35759550823497,-3.9776455804974074,1.288922762032761,1.3651928051174802,-1.1399886226035159,-2.0341690600292908,-2.0685391362108154,1.5251304242543333,1.3761988226927595,1.4491081643749772,4.197124492642007,1.5051162179800501,-2.6895157467144375,0.07627004308471919
243,2.42,-24.06202730858833,-5.421780182879821,-124.66224103594953,-4.4767772272708,1.2772104187322342,1.344840733458592,-1.065673265844541,-1.9684525093101257,-2.0557079490253285,1.5386806141153275,1.369119539255753,1.4330750327954578,4.210850888473788,1.5195269954027504,-2.68879674403893,0.06763031472635772
244,2.43,-21.771310135434696,-5.526103471927657,-119.93512841604948,-4.973859376249492,1.2662407439471763,1.3251431770857791,-0.9902560208011763,-1.90089369803675,-2.042990171104643,1.5520305602470246,1.362276917513763,1.4172143742182888,4.224507672328897,1.533778293586718,-2.6881645758279182,0.05890243313860277
245,2.44,-19.454613863511195,-5.633417559098142,-115.18664943169627,-5.468332999550782,1.2560246863123272,1.306118637612022,-0.9140816547633719,-1.8318181823710986,-2.0303783209003656,1.565186900179204,1.3556737712259097,1.401538358956701,4.238097225101786,1.5478718984006652,-2.687620086100017,0.05009395129969474
246,2.45,-17.122761665315124,-5.743036892001174,-110.42692870475916,-5.959643070597965,1.246569736632963,1.2877823338303895,-0.8374875953924636,-1.7615430492816195,-2.017864824650305,1.578156440089076,1.3493126781547637,1.386058834700542,4.251621954620534,1.5618097157669104,-2.6871640424402052,0.041212597197426426
247,2.46,-14.786325721379011,-5.854273578509539,-105.6657736533234,-6.447241935686701,1.2378800023240422,1.2701462876609209,-0.7608022065206469,-1.6903754477232806,-2.0054420505863133,1.59094612240073,1.343196008390664,1.3707873696425041,4.265084293429252,1.5755937686517067,-2.6867971341925427,0.0322662853368787
248,2.47,-12.455570766630398,-5.966441928538813,-100.91262735816342,-6.9305924046971885,1.2299562990894068,1.253219424760913,-0.6843431499710733,-1.6186111744765228,-1.993102342311521,1.6035629943174203,1.3373259517982143,1.3557352945298737,4.27848669684931,1.589226194481388,-2.686519970550645,0.023263125671506124
249,2.48,-10.14040081413501,-6.078862650576022,-96.17652453801317,-7.409170550054488,1.2227962589746892,1.2370076892413326,-0.6084158403380824,-1.5465333201815952,-1.9808380511789034,1.6160141774305379,1.3317045446305693,1.340913743724754,4.2918316413108215,1.602709242974011,-2.6863330785701454,0.014211430266643399
250,2.49,-7.85030929234447,-6.190866692681851,-91.46605081133592,-7.8824682097285015,1.2163944538590565,1.221514171883033,-0.5333119991047192,-1.474410981267819,-1.9686415675120943,1.6283068385433181,1.3263336953592493,1.3263336953592488,4.30512162294631,1.6160452743769942,-2.686236901124174,0.005119718023976372
251,2.5,-5.594332805087877,-6.301798724662766,-86.789305399245,-8.349995196322226,1.2107425333880426,1.2067392511954267,-0.45930831387511506,-1.4024980435645744,-1.9565053505190504,1.6404481618409794,1.3212152097686038,1.3120060106744182,4.318359156438964,1.6292367581021545,-2.6862317948195567,-0.00400328219261592
252,2.5100000000000002,-3.3810086964274113,-6.411020264497247,-82.15386740094868,-8.811281220005995,1.2058293762926924,1.1926807466076594,-0.3866652078848289,-1.3310320434163498,-1.9444219567594134,1.6524453225321682,1.3163508153648213,1.2979414726331586,4.331546774118353,1.642286271750431,-2.686318027888005,-0.013148629685032942
253,2.52,-1.218336574591671,-6.517912457891195,-77.56676574903437,-9.265877538198213,1.2016412539893357,1.1793340830286942,-0.3156257243042708,-1.2602331120950945,-1.9323840670372443,1.664305462079183,1.3117421851496844,1.284150823897843,4.344687025297029,1.6551965005194842,-2.686495778063159,-0.022307170960641498
254,2.5300000000000002,0.886256078622516,-6.621878524758462,-73.03445292789607,-9.7133583491979,1.1981620053097428,1.1666924659584597,-0.24641452918547213,-1.190303009170686,-1.920384511602051,1.6760356651265673,1.3073909608089886,1.2706448042632095,4.357782475841884,1.6679702369882619,-2.686765130450968,-0.03146953935128316
255,2.54,2.9259441148839382,-6.722345890541015,-68.5627825141013,-10.153321950502256,1.1953732211734274,1.154747066278426,-0.17923703620480108,-1.1214242502682947,-1.9084162935527698,1.6876429382291773,1.3032987753647827,1.2574341876339887,4.370835707974691,1.6806103812735707,-2.6871260753976394,-0.04062615489500132
256,2.5500000000000003,4.894530672490616,-6.818768023562605,-64.15699057342182,-10.585391685257761,1.193254437982729,1.1434872137974756,-0.11427865565527845,-1.053759334351084,-1.896472610351344,1.699134190471882,1.2994672753393368,1.2445298186348088,4.383849320296657,1.693119941554479,-2.6875785063563606,-0.04976722418525337
257,2.56,6.786468833461413,-6.9106260018939825,-59.82168092483269,-11.009216702033312,1.1917833384970784,1.1329005985784324,-0.05170416940342216,-0.9874500752125185,-1.8845468733649204,1.710516216063522,1.2958981424770124,1.2319426489373069,4.3968259280324,1.7055020349613619,-2.688122217751144,-0.05888273991864601
258,2.57,8.596878969487264,-6.997429834634206,-55.56081425825391,-11.424472554007071,1.1909359589258948,1.1229734790236314,0.008342767202743972,-0.9226170413540866,-1.8726327253681385,1.7217956789778115,1.2925931150679004,1.2196837733856822,4.409768163489091,1.7177598888271355,-2.6887569028336364,-0.06796247990226334
259,2.58,10.321561788772126,-7.078719563227187,-51.377701069282736,-11.830861663865027,1.190686900969814,1.1136908956551503,0.06573999623322711,-0.8593591078496033,-1.8607240559497111,1.7329790997034011,1.2895540089143824,1.2077644659975793,4.422678676727033,1.7298968422990524,-2.689482151526474,-0.07699600531466366
260,2.59,11.957007121719766,-7.154066167977313,-47.27499835173198,-12.228113679761611,1.1910095475375597,1.105036889487414,0.1203871013923946,-0.7977531230282452,-1.848815014780148,1.7440728441545204,1.2867827379782275,1.1961962159113115,4.435560136438265,1.741916348310197,-2.690297448244918,-0.08597265805014564
261,2.6,13.500398508758838,-7.2230723042142175,-43.254709966918256,-12.615985746499053,1.1918762808708154,1.0969947238589295,0.17220552679179604,-0.7378536921250225,-1.8369000227102161,1.75508311478243,1.2842813347419861,1.184990763344093,4.448415231030191,1.7538219759104439,-2.6912021696869406,-0.09488155701188594
262,2.61,14.949613677695893,-7.285372890782127,-39.31819058795634,-12.994262713839355,1.193258701821753,1.0895471085651307,0.22113857225408665,-0.6796930791607123,-1.8249737806823296,1.7660159439164607,1.282051970313518,1.1741601356174924,4.4612466699115165,1.7656174129572997,-2.692195582580796,-0.10371159325662238
263,2.62,16.303221020900892,-7.340635571459009,-35.46615309777522,-13.362757301336682,1.1951278490474628,1.0826764251178407,0.2671512678266624,-0.6232812274719308,-1.81303127644952,1.7768771893517745,1.2800969742970507,1.1637166832970525,4.4740571849780375,1.7773064691675349,-2.693276841378292,-0.11245142392962215
