,t_ts,tau_fb_ts_1,tau_fb_ts_2,tau_ts_1,tau_ts_2,th_d_ts_1,th_d_ts_2,th_dd_ts_1,th_dd_ts_2,th_ts_1,th_ts_2,th_ts_2_rel,th_d_ts_2_rel
1362,13.61,0.0,0.0,0.0,0.0,1.4054160112076448,-9.860334616742444,-0.7444313204120795,5.135569172583326,-0.27183476454127126,2.6086718579911605,2.880506622532432,-11.265750627950089
1363,13.620000000000001,0.0,0.0,0.0,0.0,1.4077092203589303,-9.797042216015004,1.1540098230220166,7.390890073694181,-0.2577849552662894,2.510366184902614,2.768151140168904,-11.204751436373934
1364,13.63,0.0,0.0,0.0,0.0,1.4274476820407849,-9.715359785677917,2.739605967708312,8.79799901911579,-0.24362237976443477,2.4127924563665,2.6564148361309354,-11.142807467718702
1365,13.64,0.0,0.0,0.0,0.0,1.4614341449184605,-9.624013524824894,4.006279948732594,9.328985336209351,-0.22918852140325052,2.316091173904353,2.545279695307603,-11.085447669743354
1366,13.65,0.0,0.0,0.0,0.0,1.506613905481911,-9.531461675614437,4.985800087040938,9.057113798722904,-0.2143564387632994,2.2203160735527185,2.4346725123160184,-11.038075581096349
1367,13.66,0.0,0.0,0.0,0.0,1.5603671814942792,-9.445131367264239,5.7306163030729165,8.107523203419763,-0.19902773518314437,2.1254410322076027,2.3244687673907465,-11.005498548758517
1368,13.67,0.0,0.0,0.0,0.0,1.6206398065060459,-9.371112894492597,6.299391284267835,6.616954769391895,-0.18312743545661478,2.031372243061741,2.2144996785183566,-10.991752700998644
1369,13.68,0.0,0.0,0.0,0.0,1.6859538941223395,-9.314182016053698,6.747573415566923,4.708647674307959,-0.16659819778181081,1.9379616817112102,2.104559879493021,-11.000135910176038
1370,13.69,0.0,0.0,0.0,0.0,1.7553485241544866,-9.27800174492041,7.122627950205478,2.480940259127536,-0.14939480779926803,1.845019337560157,1.9944141453594253,-11.033350269074896
1371,13.700000000000001,0.0,0.0,0.0,0.0,1.8282899516901425,-9.265387105946159,7.4624368332818865,0.0053287846459671205,-0.13147944457172125,1.752323033648143,1.8838024782198635,-11.093677057636302
1372,13.71,0.0,0.0,0.0,0.0,1.904575117434354,-9.278559130802565,7.795326951370861,-2.6699973817253935,-0.11281789154100563,1.6596256070715012,1.7724434986125073,-11.183134248236918
1373,13.72,0.0,0.0,0.0,0.0,1.9842384423978066,-9.319347438390231,8.140531975761002,-5.513702143640754,-0.09337669957234349,1.566659782213773,1.660036481786117,-11.303585880788038
1374,13.73,0.0,0.0,0.0,0.0,2.067461766659591,-9.389318592139853,8.508239926185858,-8.50297029056394,-0.0731212628767238,1.4731413736429464,1.5462626365196699,-11.456780358799444
1375,13.74,0.0,0.0,0.0,0.0,2.1544799520193565,-9.489811233985325,8.898578077165874,-11.613064702079294,-0.05201480836810289,1.3787716539767847,1.4307864623448876,-11.644291186004681
1376,13.75,0.0,0.0,0.0,0.0,2.2454685127367506,-9.621851392076536,9.298930263129682,-14.803521651448701,-0.03001840495353738,1.2832399415304896,1.313258346484027,-11.867319904813286
1377,13.76,0.0,0.0,0.0,0.0,2.3403934146942342,-9.78590473786727,9.678944095294089,-17.998964002064053,-0.007092266416030067,1.1862278052860131,1.1933200717020438,-12.126298152561503
1378,13.77,0.0,0.0,0.0,0.0,2.4387968891357947,-9.98140060042161,9.982654917183496,-21.062311740056984,0.01680114781018732,1.08741682512755,1.0706156773173618,-12.420197489557404
1379,13.780000000000001,0.0,0.0,0.0,0.0,2.539489674968715,-10.205945517986898,10.117758349191224,-23.759640265395543,0.04169144593745528,0.9865025945988202,0.9448111486613641,-12.745435192955613
1380,13.790000000000001,0.0,0.0,0.0,0.0,2.64012879551956,-10.454159970026002,9.944073377926072,-25.721616845055763,0.06759097400947363,0.883218443663337,0.8156274696538639,-13.094288765545562
1381,13.8,0.0,0.0,0.0,0.0,2.7367012085817715,-10.716182342843931,9.267962361462057,-26.420403670766877,0.09448074361189586,0.7773725868510266,0.6828918432391302,-13.452883551425703
1382,13.81,0.0,0.0,0.0,0.0,2.823039105701915,-10.97618758857969,7.857456927003384,-25.205270555291563,0.1222911817133088,0.6689006477335604,0.5466094660202523,-13.799226694281604
1383,13.82,0.0,0.0,0.0,0.0,2.890679354224724,-11.211825495041914,5.499571001222199,-21.46209778117305,0.15087940239541925,0.5579294316994249,0.407050029304005,-14.102504849266639
1384,13.83,0.0,0.0,0.0,0.0,2.929566254557302,-11.396065491957264,2.1108101924776506,-14.933553523462745,0.18000884604287867,0.4448356224771205,0.2648267764342412,-14.325631746514567
1385,13.84,0.0,0.0,0.0,0.0,2.930000313635475,-11.502695314605358,-2.1363784447413257,-6.093848635690021,0.20934204390961503,0.33026821421871816,0.12092617030910319,-14.432695628240833
1386,13.85,0.0,0.0,0.0,0.0,2.88551660551164,-11.514611769950065,-6.774639843734029,3.729078751697335,0.23845824876865804,0.21509988851690004,-0.02335836025175859,-14.400128375461705
1387,13.86,0.0,0.0,0.0,0.0,2.795295300472697,-11.430803258086964,-11.179982379363786,12.755298481685008,0.2668989867562383,0.10029766118963984,-0.16660132556659898,-14.226098558559661
1388,13.870000000000001,0.0,0.0,0.0,0.0,2.6644772972642037,-11.267201308441221,-14.826928106732078,19.50112853056238,0.2942282111658292,-0.013248520693350096,-0.3074767318591784,-13.931678605705425
1389,13.88,0.0,0.0,0.0,0.0,2.502126130880029,-11.050651306391364,-17.472441975921797,23.31262499953553,0.3200832493530004,-0.12486950253205314,-0.44495275188505395,-13.552777437271393
1390,13.89,0.0,0.0,0.0,0.0,2.318245510287519,-10.810216413613546,-19.157891151261637,24.357704516515863,0.3441991328060393,-0.23418251573215926,-0.578381648538199,-13.128461923901064
1391,13.9,0.0,0.0,0.0,0.0,2.1214846748792224,-10.570633010327079,-20.089315434287336,23.263784722745324,0.3664055293079668,-0.3410776180198484,-0.7074831473278153,-12.692117685206302
1392,13.91,0.0,0.0,0.0,0.0,1.9181504205934894,-10.34966232255657,-20.51202828122637,20.748893105042914,0.3866072142865235,-0.4456581120565714,-0.8322653263430956,-12.26781274315006
1393,13.92,0.0,0.0,0.0,0.0,1.712227772799348,-10.158365514184338,-20.63769503065233,17.414968487935372,0.4047601421368201,-0.5481704464505675,-0.9529305885873883,-11.870593286983686
1394,13.93,0.0,0.0,0.0,0.0,1.5058651431382593,-10.002652090448766,-20.621035525978535,13.68923770573066,0.42085045998555626,-0.6489444676585978,-1.0697949276441547,-11.508517233587025
1395,13.94,0.0,0.0,0.0,0.0,1.299939445282689,-9.884970588852438,-20.56336090825184,9.84294262804799,0.43487899651521666,-0.7483505124141341,-1.1832295089293505,-11.184910034135127
1396,13.950000000000001,0.0,0.0,0.0,0.0,1.0945308050260492,-9.805662470639346,-20.524929446663783,6.033562813329621,0.44685102349874956,-0.8467719192754538,-1.293622942774204,-10.900193275665394
1397,13.96,0.0,0.0,0.0,0.0,0.8892697751395242,-9.763892088800551,-20.537228803890187,2.3450041461688715,0.4567701263745153,-0.9445889426745756,-1.4013590690490907,-10.653161863940076
1398,13.97,0.0,0.0,0.0,0.0,0.6835757248841313,-9.75822098052013,-20.612278761014252,-1.1818287498412077,0.46463497800783005,-1.042170108142638,-1.5068050861504676,-10.441796705404261
1399,13.98,0.0,0.0,0.0,0.0,0.47681852148785353,-9.786925247655445,-20.748742134171792,-4.527899212907983,0.4704380861958193,-1.1398679472083348,-1.610306033404155,-10.263743769143298
1400,13.99,0.0,0.0,0.0,0.0,0.2684324962988073,-9.848138947502807,-20.935483811421058,-7.6819352232294476,0.4741658981347101,-1.238016977539592,-1.7121828756743027,-10.116571443801615
1401,14.0,0.0,0.0,0.0,0.0,0.058004479545145954,-9.939881272483758,-21.153312190887494,-10.63093152251075,0.4757998997393341,-1.3369324975407255,-1.8127323972800595,-9.997885752028903
1402,14.01,0.0,0.0,0.0,0.0,-0.15464909810478839,-10.060003984220689,-21.375514384103077,-13.353457772939324,0.47531853058920326,-1.4369092306268096,-1.9122277612160121,-9.9053548861159
1403,14.02,0.0,0.0,0.0,0.0,-0.3694064928674815,-10.20608108391608,-21.567673123858118,-15.814668545330095,0.472699856957623,-1.5382191408374069,-2.01091899779503,-9.836674591048599
1404,14.030000000000001,0.0,0.0,0.0,0.0,-0.5857613272987269,-10.37525489387263,-21.687201161173483,-17.962548401582538,0.4679250176497862,-1.641107916921349,-2.1090329345711356,-9.789493566573903
1405,14.040000000000001,0.0,0.0,0.0,0.0,-0.8027391270131012,-10.564051093019769,-21.683064224442266,-19.725531912431173,0.46098248532760716,-1.745789750557012,-2.206772235884619,-9.761311966006668
1406,14.05,0.0,0.0,0.0,0.0,-1.0188144020315666,-10.76817973716149,-21.496276813152406,-21.01226073800394,0.45187316618073486,-1.8524401770544379,-2.3043133432351715,-9.749365335129923
1407,14.06,0.0,0.0,0.0,0.0,-1.2318395568720053,-10.982350060906855,-21.061906630160976,-21.71486100503938,0.440616282211125,-1.9611869658453673,-2.401803248056491,-9.75051050403485
1408,14.07,0.0,0.0,0.0,0.0,-1.439004857783673,-11.200143232652003,-20.313419777860048,-21.717580679869233,0.4272558286430519,-2.072099404100594,-2.4993552327436452,-9.761138374868331
1409,14.08,0.0,0.0,0.0,0.0,-1.636856632695516,-11.41400584012093,-19.190067319865545,-20.912531404119903,0.41186716585974326,-2.185176852343321,-2.5970440182030634,-9.777149207425415
1410,14.09,0.0,0.0,0.0,0.0,-1.8214053893156532,-11.61543934781109,-17.647416906596998,-19.223038937506104,0.39456300599074207,-2.30033815134967,-2.694901157340412,-9.794033958495437
1411,14.1,0.0,0.0,0.0,0.0,-1.9883509092979696,-11.795452786975408,-15.6698889655253,-16.63220965687056,0.37549775018198017,-2.417414196277011,-2.792911946458991,-9.80710187767744
1412,14.11,0.0,0.0,0.0,0.0,-2.133431439097964,-11.94530124581266,-13.282407717740643,-13.210030817782306,0.3548689470906953,-2.53614647886769,-2.891015425958386,-9.811869806714697
1413,14.120000000000001,0.0,0.0,0.0,0.0,-2.252867023369207,-12.057445105568272,-10.55678398745147,-9.128488260866614,0.3329147448445671,-2.6561942181240186,-2.989108962968586,-9.804578082199065
1414,14.13,0.0,0.0,0.0,0.0,-2.343821668179291,-12.126554923679025,-7.608514285598694,-4.654134995800652,0.30990673559041687,-2.7771514995253748,-3.087058235115792,-9.782733255499734
1415,14.14,0.0,0.0,0.0,0.0,-2.4047767799603585,-12.15030747999552,-4.582305623660962,-0.11392467663462619,0.28613852799043454,-2.8985736417606094,3.098473137428542,-9.745530700035161
1416,14.15,0.0,0.0,0.0,0.0,-2.4357135115829607,-12.129731419062255,-1.629215081804288,4.158505172251957,0.26191147085072936,-3.0200094348915676,3.00126440143729,-9.694017907479294
1417,14.16,0.0,0.0,0.0,0.0,-2.438052381070595,-12.06898692762761,1.1176966149830672,7.879006013474779,0.2375197545391745,-3.1410340256059928,2.9046315270344185,-9.630934546557015
1418,14.17,0.0,0.0,0.0,0.0,-2.4143744777324225,-11.974650795066752,3.561596876369489,10.853023149839428,0.2132372592894371,3.021908314951942,2.8086710556625047,-9.56027631733433
1419,14.18,0.0,0.0,0.0,0.0,-2.3680115817774596,-11.854728804647747,5.6495115892658125,12.989313639535721,0.18930793529841694,2.90274362015032,2.713435684851903,-9.486717222870288
1420,14.19,0.0,0.0,0.0,0.0,-2.30261385055488,-11.717660576926667,7.369578661259002,14.288897019762748,0.1659404803279058,2.784870848915699,2.6189303685877943,-9.415046726371788
1421,14.200000000000001,0.0,0.0,0.0,0.0,-2.2217823872053755,-11.571519243839083,8.741576823134798,14.819113184517821,0.1433070720962734,2.6684205365350775,2.525113464438804,-9.349736856633708
1422,14.21,0.0,0.0,0.0,0.0,-2.128811146729084,-11.423496725136772,9.805224550716456,14.68414981339773,0.12154524687157894,2.553446586018617,2.431901339147036,-9.294685578407687
1423,14.22,0.0,0.0,0.0,0.0,-2.026542254085842,-11.279666153680948,10.609612642255764,14.000015689172532,0.10076178247141584,2.439936476694975,2.3391746942235594,-9.253123899595106
1424,14.23,0.0,0.0,0.0,0.0,-1.9173139529157013,-11.144956743272832,11.205376476563362,12.877287921807643,0.08103754206995209,2.3278227215238165,2.2467851794538634,-9.22764279035713
1425,14.24,0.0,0.0,0.0,0.0,-1.8029718906185155,-11.023261931869996,11.639807157059614,11.41149578798946,0.062432497323780575,2.2169938456893457,2.154561348365566,-9.22029004125148
1426,14.25,0.0,0.0,0.0,0.0,-1.6849167397645117,-10.917612688801382,11.95435038751179,9.679350080760507,0.044990437055506254,2.1073039092181896,2.062313472162683,-9.23269594903687
1427,14.26,0.0,0.0,0.0,0.0,-1.5641680988495277,-10.830368074777585,12.183724191751145,7.738737583339488,0.028743104831937035,1.9985801788855653,1.9698370740536297,-9.266199975928057
1428,14.27,0.0,0.0,0.0,0.0,-1.441432090144802,-10.76339429106894,12.355958987843644,5.630796290988903,0.013713671363554641,1.8906289347426337,1.8769152633790795,-9.321962200924137
1429,14.280000000000001,0.0,0.0,0.0,0.0,-1.3171662132665758,-10.71821738123309,12.49283317931041,3.3829753447266624,-8.045864646863804e-05,1.7832396096919403,1.7833200683384092,-9.401051167966514
1430,14.290000000000001,0.0,0.0,0.0,0.0,-1.1916394458594954,-10.696142922803105,12.610338114502508,1.0125233975439931,-0.012625464666408803,1.6761875635335606,1.6888130281999707,-9.50450347694361
1431,14.3,0.0,0.0,0.0,0.0,-1.0649886439791905,-10.698339388944037,12.718916721296454,-1.469725843430616,-0.023909509117304672,1.5692358392743173,1.5931453483916236,-9.633350744964847
1432,14.31,0.0,0.0,0.0,0.0,-0.9372745386675784,-10.725881462238934,12.823273614703476,-4.055072290421905,-0.03392169456677478,1.4621362819333725,1.4960579765001476,-9.788606923571356
1433,14.32,0.0,0.0,0.0,0.0,-0.8085425905197314,-10.77974617356981,12.921558595805818,-6.731693767026967,-0.04265159995634157,1.3546304519682024,1.3972820519245424,-9.971203583050078
1434,14.33,0.0,0.0,0.0,0.0,-0.6788960768885043,-10.86074862412282,13.003694968478507,-9.477673013199835,-0.05008947941073809,1.2464508650878592,1.296540344498596,-10.181852547234316
1435,14.34,0.0,0.0,0.0,0.0,-0.5485912725513388,-10.969395387919565,13.048586311985826,-12.251328110591913,-0.056227293039054875,1.1373232639728605,1.1935505570119147,-10.420804115368227
1436,14.35,0.0,0.0,0.0,0.0,-0.4181672571007475,-11.105623239618726,13.019950409871699,-14.9777792857955,-0.06106085123183385,1.0269708979780643,1.0880317492098974,-10.687455982517978
1437,14.36,0.0,0.0,0.0,0.0,-0.2886246290847785,-11.268381579799145,12.860730443878385,-17.531095156613183,-0.06459348970093728,0.9151221602268407,0.9797156499277767,-10.979756950714368
1438,14.370000000000001,0.0,0.0,0.0,0.0,-0.16166517011224027,-11.455017209114425,12.486687308424074,-19.71303456208996,-0.06684182957200106,0.8015233603306882,0.8683651899026904,-11.293352039002185
1439,14.38,0.0,0.0,0.0,0.0,-0.039991729191994015,-11.660448701414708,11.781312335509353,-21.233650128350288,-0.06784424620614343,0.6859587168880176,0.7538029630941602,-11.620456972222714
1440,14.39,0.0,0.0,0.0,0.0,0.07236679080784884,-11.876207795752178,10.597025513016904,-21.707246852055196,-0.06767251475328763,0.5682793991492553,0.6359519139025424,-11.948574586560026
1441,14.4,0.0,0.0,0.0,0.0,0.16980847945065355,-12.089615995615581,8.771295853725986,-20.68849566264983,-0.06644643979963967,0.4484418134389834,0.5148882532386246,-12.259424475066234
1442,14.41,0.0,0.0,0.0,0.0,0.24519015262201652,-12.283652229259776,6.167676645395978,-17.779067769682122,-0.0643497688222048,0.3265512560159757,0.39090102483817973,-12.528842381881793
1443,14.42,0.0,0.0,0.0,0.0,0.2904087526017906,-12.438296371902679,2.7434684084700045,-12.81336056849514,-0.06164326186176389,0.20290016880607173,0.2645434306678361,-12.728705124504469
1444,14.43,0.0,0.0,0.0,0.0,0.2977120634655296,-12.533911832788943,-1.3785585468588772,-6.0625026817165555,-0.058668334096916255,0.07798291584455516,0.13665124994146968,-12.831623896254474
1445,14.44,0.0,0.0,0.0,0.0,0.2615403379854639,-12.55617297394412,-5.88551562451142,1.689059564998065,-0.05583454387630241,-0.04753205314368285,0.00830249073261842,-12.817713311929584
1446,14.450000000000001,0.0,0.0,0.0,0.0,0.18017237577838294,-12.500518061398061,-10.341870870707432,9.326321200710447,-0.0535888747464027,-0.17287910080364732,-0.11929022605724454,-12.680690437176445
1447,14.46,0.0,0.0,0.0,0.0,0.0562791297082581,-12.373588938681777,-14.330327791686374,15.79470822778233,-0.0523734087163498,-0.2973034948184853,-0.24493008610213635,-12.429868068390036
1448,14.47,0.0,0.0,0.0,0.0,-0.10395267716817856,-12.190709633467163,-17.580583659000865,20.454362327457186,-0.052584715281629606,-0.4201637848368122,-0.3675790695551832,-12.086756956298984
1449,14.48,0.0,0.0,0.0,0.0,-0.2925875356808503,-11.97096384688092,-20.011980284366846,23.187501638092062,-0.054547174005799656,-0.5409949054432055,-0.4864477314374043,-11.67837631120007
1450,14.49,0.0,0.0,0.0,0.0,-0.5016781296582454,-11.732486428228732,-21.69122471655726,24.26751262090859,-0.05850452341013379,-0.6595211415936426,-0.6010166181835104,-11.230808298570487
1451,14.5,0.0,0.0,0.0,0.0,-0.7243690010826624,-11.48962396010968,-22.757684140716023,24.143999933870926,-0.06462588299115779,-0.7756306540297608,-0.711004771038602,-10.765254959027018
1452,14.51,0.0,0.0,0.0,0.0,-0.9552939051387421,-11.252087990163316,-23.361904095874525,23.273110682130557,-0.07301917050677233,-0.8893319495731502,-0.8163127790663784,-10.296794085024574
1453,14.52,0.0,0.0,0.0,0.0,-1.190498243492513,-11.025386161074461,-23.632344940255372,22.03150467645993,-0.0837458833869942,-1.0007089693204838,-0.9169630859334879,-9.834887917581948
1454,14.530000000000001,0.0,0.0,0.0,0.0,-1.4271512157259296,-10.811766287405167,-23.664894125617085,20.69445498221761,-0.09683386338705101,-1.1098835871222752,-1.0130497237352243,-9.384615071679237
1455,14.540000000000001,0.0,0.0,0.0,0.0,-1.66322315428051,-10.611192416540288,-23.524773031999235,19.446596063037738,-0.11228690538682032,-1.2169879809521609,-1.1047010755653401,-8.947969262259777
1456,14.55,0.0,0.0,0.0,0.0,-1.8972098280963825,-10.422148422371812,-23.253056958868456,18.402980378404514,-0.13009133592217373,-1.3221459885902318,-1.192054652668058,-8.52493859427543
1457,14.56,0.0,0.0,0.0,0.0,-2.1279266817102247,-10.24222920209819,-22.873713092669053,17.62941230828206,-0.1502201801040452,-1.4254614313042024,-1.275241251200156,-8.114302520387966
1458,14.57,0.0,0.0,0.0,0.0,-2.3543687304794254,-10.06854964138284,-22.399564723430714,17.15832117451116,-0.1726356081554399,-1.527011401187635,-1.3543757930321965,-7.714180910903414
1459,14.58,0.0,0.0,0.0,0.0,-2.5756230383644407,-9.898019041303307,-21.836844152108622,16.999898760277343,-0.1972902555754084,-1.6268429259986048,-1.429552670423198,-7.322396002938866
1460,14.59,0.0,0.0,0.0,0.0,-2.7908201965067905,-9.727524094085517,-21.18848097075299,17.14944397849195,-0.22412787362419812,-1.7249718894023927,-1.5008440157781946,-6.9367038975787265
1461,14.6,0.0,0.0,0.0,0.0,-2.9991134547971594,-9.554052598374522,-20.45638826965443,17.592050570890837,-0.2530836412096199,-1.821383462525577,-1.5682998213159562,-6.5549391435773625
1462,14.61,0.0,0.0,0.0,0.0,-3.199676721108371,-9.374779465813422,-19.642984942249498,18.305600833680828,-0.2840843687923683,-1.9160335700013666,-1.6319492012089993,-6.17510274470505
1463,14.620000000000001,0.0,0.0,0.0,0.0,-3.3917147361469997,-9.187128196639547,-18.752133616642347,19.262775998411776,-0.31704874803019634,-2.008851085229849,-1.6918023371996531,-5.795413460492547
1464,14.63,0.0,0.0,0.0,0.0,-3.574480254869854,-8.988815085216137,-17.78962193836189,20.4325628664348,-0.35188774200728706,-2.099740549844223,-1.7478528078369377,-5.414334830346283
1465,14.64,0.0,0.0,0.0,0.0,-3.7472941587675463,-8.77787958911038,-16.763281332412244,21.781550249942185,-0.3885051649516973,-2.1885852642965693,-1.8000800993448705,-5.030585430342834
1466,14.65,0.0,0.0,0.0,0.0,-3.909565270743261,-8.55270210735165,-15.682821118987896,23.275165918401797,-0.4267984639592779,-2.2752506186821924,-1.8484521547229127,-4.643136836608388
1467,14.66,0.0,0.0,0.0,0.0,-4.0608073945692595,-8.312009464996713,-14.559451634389443,24.878898733150745,-0.46665968674652314,-2.3595875397528756,-1.8929278530063511,-4.251202070427453
1468,14.67,0.0,0.0,0.0,0.0,-4.200651842470318,-8.05486834848071,-13.405371443821164,26.55947696439315,-0.5079765983704443,-2.441435932163375,-1.9334593337929311,-3.854216506010392
1469,14.68,0.0,0.0,0.0,0.0,-4.328854473965453,-7.780667469145277,-12.233195043702048,28.285930067242965,-0.5506338962760995,-2.520627996740976,-1.9699941004648762,-3.4518129951798233
1470,14.69,0.0,0.0,0.0,0.0,-4.445297022762955,-7.489090060294105,-11.055394419168902,30.030445511121105,-0.5945144670572767,-2.5969913203508908,-2.002476853293614,-3.0437930375311497
1471,14.700000000000001,0.0,0.0,0.0,0.0,-4.549983180410305,-7.180079170600697,-9.883818340317099,31.76894130691416,-0.6395006296222581,-2.6703516523464463,-2.030851022724188,-2.6300959901903926
1472,14.71,0.0,0.0,0.0,0.0,-4.643030469772417,-6.8537988822151075,-8.72933744124666,33.48130309920614,-0.6854753170973009,-2.7405353107836445,-2.0550599936863447,-2.2107684124426905
1473,14.72,0.0,0.0,0.0,0.0,-4.724659322934224,-6.510594900176428,-7.601642825616892,35.151274552281876,-0.7323231622080422,-2.8073711947864473,-2.0750480325784038,-1.7859355772422036
1474,14.73,0.0,0.0,0.0,0.0,-4.795180946357124,-6.150957855894019,-6.509204112247885,36.76603294962001,-0.7799314660477026,-2.87069241375515,-2.090760947707447,-1.3557769095368943
1475,14.74,0.0,0.0,0.0,0.0,-4.854985511345363,-5.775492147183485,-5.459372541389811,38.31552090100455,-0.8281910459147243,-2.9303375752614995,-2.1021465293467747,-0.9205066358381222
1476,14.75,0.0,0.0,0.0,0.0,-4.904531978472704,-5.384892272537809,-4.458598458535046,39.79163426671297,-0.8769969722716878,-2.986151797618148,-2.1091548253464607,-0.48036029406510483
1477,14.76,0.0,0.0,0.0,0.0,-4.944340498539253,-4.979927522739065,-3.5127216078440915,41.18738285305041,-0.9262492162242496,-3.0379875273512154,-2.111738311126966,-0.03558702419981241
1478,14.77,0.0,0.0,0.0,0.0,-4.9749878868051045,-4.561434701568426,-2.6272875938686884,42.49614337585762,-0.9758532361577311,-3.0857052445037025,-2.10985200834597,0.4135531852366787
1479,14.780000000000001,0.0,0.0,0.0,0.0,-4.997106198434568,-4.130317391261747,-1.8078442415837455,43.71111440767721,-1.0257205347893765,-3.129174129553223,-2.103453594763848,0.8667888071728207
1480,14.790000000000001,0.0,0.0,0.0,0.0,-5.011383992195399,-3.687549277790645,-1.0601766631583796,44.825061955162845,-1.0757692159268504,3.1149125614739868,-2.0925035297787486,1.3238347144047542
1481,14.8,0.0,0.0,0.0,0.0,-5.018569499543711,-3.2341783111438285,-0.3904488282473838,45.83041350955983,-1.125924564169747,3.0802955456588466,-2.076965197350993,1.7843911883998822
1482,14.81,0.0,0.0,0.0,0.0,-5.0194746526288565,-2.7713280857776468,0.19476841311597803,46.71971954607564,-1.1761196615426455,3.0502606028749364,-2.0568050427620035,2.2481465668512097
1483,14.82,0.0,0.0,0.0,0.0,-5.014978795213839,-2.300192856307906,0.6885883996343598,47.48645679910994,-1.2262960438153279,3.0248966088487785,-2.03199265451548,2.714785938905933
1484,14.83,0.0,0.0,0.0,0.0,-5.006030923273995,-1.822023094626968,1.0840086414179344,48.12610077897226,-1.2764043874883408,3.00428019900997,-2.002500720681275,3.184007828647027
1485,14.84,0.0,0.0,0.0,0.0,-4.993649481225769,-1.3380994442540555,1.3741943202913018,48.637351160079966,-1.3264052076588806,2.988475326330314,-1.9683047731903924,3.6555500369717135
1486,14.85,0.0,0.0,0.0,0.0,-4.978919058888888,-0.8496942737243655,1.552807581655696,49.02335935926158,-1.3762695387344615,2.9775331416061173,-1.9293826268390069,4.1292247851645225
1487,14.86,0.0,0.0,0.0,0.0,-4.962983750655334,-0.3580216454600282,1.6143382578750047,49.292789121563835,-1.4259795654393728,2.97149231752108,-1.8857134242191327,4.604962105195305
1488,14.870000000000001,0.0,0.0,0.0,0.0,-4.947037381067978,0.13582177998172856,1.554393434482343,49.460541924368584,-1.4755291714020065,2.970379921137181,-1.8372762146403998,5.082859161049707
1489,14.88,0.0,0.0,0.0,0.0,-4.932311175310744,0.6309207845322834,1.3699154270055496,49.547997908974644,-1.524924376625822,2.9742129061051097,-1.784048024448654,5.563231959843027
1490,14.89,0.0,0.0,0.0,0.0,-4.920059649878687,1.1266051032252504,1.0593211339757944,49.582650940270696,-1.5741836421106354,2.983000247679919,-1.726001417389031,6.046664753103937
1491,14.9,0.0,0.0,0.0,0.0,-4.911545405395874,1.6225058313838632,0.6225902964877423,49.59703635821368,-1.6233380274647407,2.9967456832196016,-1.6631015964952445,6.534051236779737
1492,14.91,0.0,0.0,0.0,0.0,-4.908023009312314,2.1185971183634655,0.06137589359056466,49.6268378514919,-1.6724311920779276,3.0154509500278346,-1.5953031650738252,7.026620127675779
1493,14.92,0.0,0.0,0.0,0.0,-4.910721143701776,2.6152140969339217,-0.6207316343998577,49.70798578649026,-1.7215192277271716,3.0391193297146346,-1.5225467497377805,7.5259352406356985
1494,14.93,0.0,0.0,0.0,0.0,-4.920820513300989,3.1130353653051586,-1.4175784080771692,49.87238924958894,-1.7706702944738912,3.0677592059959347,-1.4447558067097601,8.033855878606147
1495,14.94,0.0,0.0,0.0,0.0,-4.939422441511291,3.6130133766870864,-2.3191484506223197,50.14164231483905,-1.819963994684284,3.1013872037266674,-1.3618341087686359,8.552435818198378
1496,14.950000000000001,0.0,0.0,0.0,0.0,-4.967499307976332,4.1162273287478,-3.3091418028186257,50.51758392229388,-1.8694903515744756,3.1400302705404224,-1.2736646850646869,9.083726636724132
1497,14.96,0.0,0.0,0.0,0.0,-5.005812625740374,4.62361900440491,-4.360804954510175,50.967986400888705,-1.919348144889723,-3.099459564456029,-1.1801114195663045,9.629431630145284
1498,14.97,0.0,0.0,0.0,0.0,-5.054777467273632,5.135551698344955,-5.430232695347062,51.405067850482716,-1.9696421801677864,-3.0506673624674283,-1.0810251822996433,10.190329165618586
1499,14.98,0.0,0.0,0.0,0.0,-5.11424408160233,5.65110853300393,-6.446412429582677,51.654557768757904,-2.0204788153620443,-2.996736153675328,-0.9762573383132844,10.76535261460626
1500,14.99,0.0,0.0,0.0,0.0,-5.183163163615454,6.167031957714888,-7.298051940151729,51.415258682724655,-2.071958748700992,-2.937643475863637,-0.8656847271626439,11.350195121330342
1501,15.0,0.0,0.0,0.0,0.0,-5.25911233775696,6.6762376849034455,-7.819793777133947,50.21675827257474,-2.124165770420862,-2.8734171664163517,-0.7492513959954892,11.935350022660405
1502,15.01,0.0,0.0,0.0,0.0,-5.337713702347697,7.165992996092863,-7.786358214227123,47.401115979961304,-2.177150168542141,-2.8041825858495733,-0.6270324173074322,12.50370669844056
1503,15.02,0.0,0.0,0.0,0.0,-5.412104078649569,7.6162508173582175,-6.932871430884978,42.184414784446915,-2.230906355328804,-2.7302279451938274,-0.499321589865022,13.028354896007787
1504,15.030000000000001,0.0,0.0,0.0,0.0,-5.4728457985782955,7.999326988409741,-5.026695103798841,33.876451792848314,-2.2853469696939896,-2.652080894391591,-0.3667339246976013,13.472172786988036
1505,15.040000000000001,0.0,0.0,0.0,0.0,-5.5088693482112205,8.28274220776606,-1.9998248613971255,22.287603136890937,-2.340280742382589,-2.5705740726737316,-0.23029333029114268,13.79161155597728
